D = 3;
n = [2 2 2];

N = 25;
d = [1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3];
m = [
    [1.0 0.25782529597983495 0.7274883522443399 0.5920608680809554 0.85973895424922 0.026374736618286487 0.01341535472840305 0.9260434260852427 0.9891755084741095 0.5208040608523903 0.7793990249514754 0.3975720788986078 0.7071948227171779 0.5463994524615851 0.09165334618293941 0.4896605170009253 0.20122337672149992 0.5602205045125068 0.10052209624893482 0.8826948182790062 0.6447293932857494 0.5533239357708474 0.6679254776615478 0.5300682741431088 0.6876966784720604]
    [0.25782529597983495 1.0 0.280699235380263 0.3448701084710245 0.898700404140658 0.8345871995186738 0.9962438564689019 0.8157374138436689 0.06416080719022577 0.34324048770892845 0.9372566657077396 0.4585971159886345 0.3309187323391922 0.6360028486236534 0.37154956823388163 0.5788605371163661 0.236836660226463 0.78910458335854 0.44708481878198547 0.5042466003931372 0.7214437093874233 0.48858670099603174 0.40596466500099304 0.2654278988847282 0.06147451805512805]
    [0.7274883522443399 0.280699235380263 1.0 0.3539205892480478 0.5758227960058767 0.42613300429022716 0.6347026122475968 0.8018351098884976 0.2899738213014741 0.3555598952392859 0.025690698026567316 0.8285565142628692 0.3016983350923206 0.3780828789456365 0.09328869837025577 0.7234958332669723 0.6131215762132207 0.09923746056948313 0.6940806711715776 0.7835769683791843 0.44744255614473005 0.14357472472444188 0.4595723672553663 0.0856523817869469 0.35997385525122727]
    [0.5920608680809554 0.3448701084710245 0.3539205892480478 1.0 0.05848498453522066 0.22460002809832746 0.4234770052236916 0.44440569053352696 0.868575452014623 0.48608551619730767 0.27503532549060805 0.9102362368153479 0.03678180034281986 0.14605971887027203 0.6074657632759238 0.5552968323144456 0.24194812560088963 0.4430716766029904 0.36989400263398187 0.15998338095095388 0.8922947341466632 0.019512581114422223 0.7799791423203273 0.7176280719385418 0.18943683760805896]
    [0.85973895424922 0.898700404140658 0.5758227960058767 0.05848498453522066 1.0 0.41872320942178154 0.004072318460316193 0.6246045638551474 0.6989349538323885 0.17553690769286456 0.4337801731319957 0.07556274509317296 0.7429088646333544 0.27365385953661625 0.5941814368102557 0.2926458463781757 0.3994142282103992 0.8744715611982298 0.42975943770158354 0.5126028590376807 0.08862492278221257 0.5942919733230378 0.542637288369134 0.565749517064452 0.08494247583276882]
    [0.026374736618286487 0.8345871995186738 0.42613300429022716 0.22460002809832746 0.41872320942178154 1.0 0.10226695097439042 0.4123649075920355 0.3617815689068403 0.9586781657072561 0.8270386554002577 0.769837612023429 0.5064570862801894 0.442703946878941 0.5257221317237744 0.852175689588163 0.6714564206231997 0.10929272104213106 0.9225129473370146 0.18581396651900073 0.38007251859052726 0.257145594756116 0.05050987353000069 0.45944570107143345 0.001018295667763347]
    [0.01341535472840305 0.9962438564689019 0.6347026122475968 0.4234770052236916 0.004072318460316193 0.10226695097439042 1.0 0.9216029038394673 0.7913950414524613 0.48408695906519017 0.2748533390203126 0.8754189997329671 0.56816833158 0.6737566004929093 0.22606500920006423 0.9807336075592001 0.04033116614352206 0.9314603643635783 0.7520546356482716 0.5141266307809325 0.7195106688208641 0.44858133715491877 0.4502662165116934 0.2889099906207836 0.0033753131254660174]
    [0.9260434260852427 0.8157374138436689 0.8018351098884976 0.44440569053352696 0.6246045638551474 0.4123649075920355 0.9216029038394673 1.0 0.05298925694282297 0.2531449040951955 0.24962654966991915 0.4197850599209949 0.6830519279173639 0.9017109171022454 0.18742937672402793 0.8783419055209556 0.5238205274350183 0.025711178478628804 0.3634972058278876 0.3974961422237133 0.7398172163970087 0.0794134343938473 0.6206297774394379 0.1175750395473919 0.48727970577029045]
    [0.9891755084741095 0.06416080719022577 0.2899738213014741 0.868575452014623 0.6989349538323885 0.3617815689068403 0.7913950414524613 0.05298925694282297 1.0 0.139321286574566 0.6866142326979894 0.22963153578939555 0.7362872855717062 0.8457980070067804 0.6013930959725972 0.1348113659558614 0.9093890785133649 0.32481069455597156 0.22556878722207907 0.8817516369985786 0.557076985790885 0.4484678157118478 0.5135093994388893 0.037649657312544216 0.9897892422565313]
    [0.5208040608523903 0.34324048770892845 0.3555598952392859 0.48608551619730767 0.17553690769286456 0.9586781657072561 0.48408695906519017 0.2531449040951955 0.139321286574566 1.0 0.04934957821023367 0.5279564710731273 0.3696516575261949 0.5208227697078831 0.46794348460763435 0.10054556400077297 0.5861043124348528 0.5184406511286249 0.06248481057263755 0.9188066732067007 0.8114234963846778 0.8978314988842785 0.8246890904677523 0.7088710536920795 0.9789739604131226]
    [0.7793990249514754 0.9372566657077396 0.025690698026567316 0.27503532549060805 0.4337801731319957 0.8270386554002577 0.2748533390203126 0.24962654966991915 0.6866142326979894 0.04934957821023367 1.0 0.7955142302031032 0.058380628198269724 0.8958372917402815 0.05785971384147326 0.7822169858246178 0.7223739947687124 0.8248463176817284 0.016419207626283128 0.26795136083187887 0.7535201921528765 0.8844671114758912 0.2463992779216463 0.9714514246728408 0.7375051282513831]
