D = 3;
n = [1 1 4];

N = 15;
d = [1 1 1 1 2 2 2 2 2 2 3 3 3 3 3];
m = [
    [1.0 0.37837814772708533 0.2198543539118506 0.44571525284593916 0.9232122089784551 0.5124828298008332 0.5796835782748675 0.7179580282736857 0.5472000941484888 0.03140451102755426 0.1644208318546292 0.8522499969192513 0.9188783262575566 0.6087244912822857 0.8058176868136192]
    [0.37837814772708533 1.0 0.1838167657373475 0.271526123073241 0.8712781883641413 0.6205415512694226 0.8484390449872283 0.7700384175645469 0.5264165473629536 0.9172263907395174 0.8726260288283662 0.13553826815836634 0.3301729091343071 0.7436350136736981 0.45092068814139474]
    [0.2198543539118506 0.1838167657373475 1.0 0.5053802746513961 0.6379071771068592 0.8375654657518729 0.05326647097021464 0.6301740713259404 0.8284807996858506 0.06795940544628343 0.5231609340541024 0.46682642622734893 0.6567444582846801 0.02887779069914931 0.5633828562042521]
    [0.44571525284593916 0.271526123073241 0.5053802746513961 1.0 0.1966555091213782 0.7226413414485336 0.6734660586220622 0.4224880933516447 0.44494462161251636 0.4065370767307217 0.4942328981150511 0.3930898897545064 0.44860806869169534 0.8209778971077991 0.5538472570135986]
    [0.9232122089784551 0.8712781883641413 0.6379071771068592 0.1966555091213782 1.0 0.11885854793042805 0.8941800327639597 0.7777962224119193 0.01232782884216943 0.5054888535102073 0.35115637479958783 0.6529095547997517 0.42827325471049615 0.17048493508192353 0.05140093407316426]
    [0.5124828298008332 0.6205415512694226 0.8375654657518729 0.7226413414485336 0.11885854793042805 1.0 0.8697753530541691 0.5251418099679475 0.686781864111079 0.890511884557456 0.8538199733071922 0.07346653280465565 0.7490337360960283 0.5686715944098877 0.8860571800297646]
    [0.5796835782748675 0.8484390449872283 0.05326647097021464 0.6734660586220622 0.8941800327639597 0.8697753530541691 1.0 0.9009768487086577 0.871210816543003 0.31367304400687657 0.14455787450708213 0.15607062683940187 0.015610590647647582 0.5388959386253367 0.6844230448849188]
    [0.7179580282736857 0.7700384175645469 0.6301740713259404 0.4224880933516447 0.7777962224119193 0.5251418099679475 0.9009768487086577 1.0 0.5606465271274497 0.025689923070545184 0.32811612293673487 0.5225189141483191 0.34580772434384155 0.7981130127426451 0.8452308582940553]
    [0.5472000941484888 0.5264165473629536 0.8284807996858506 0.44494462161251636 0.01232782884216943 0.686781864111079 0.871210816543003 0.5606465271274497 1.0 0.670365674464575 0.8955012258339246 0.8058694912500588 0.46853959125555056 0.006602182698515979 0.5916329052975824]
    [0.03140451102755426 0.9172263907395174 0.06795940544628343 0.4065370767307217 0.5054888535102073 0.890511884557456 0.31367304400687657 0.025689923070545184 0.670365674464575 1.0 0.7933304716850939 0.7884834789073576 0.9503333316151689 0.4774143450317243 0.49847404337316903]
    [0.1644208318546292 0.8726260288283662 0.5231609340541024 0.4942328981150511 0.35115637479958783 0.8538199733071922 0.14455787450708213 0.32811612293673487 0.8955012258339246 0.7933304716850939 1.0 0.3723616565846626 0.24674442865734547 0.5405526730603608 0.2564033471369992]
    [0.8522499969192513 0.13553826815836634 0.46682642622734893 0.3930898897545064 0.6529095547997517 0.07346653280465565 0.15607062683940187 0.5225189141483191 0.8058694912500588 0.7884834789073576 0.3723616565846626 1.0 0.9134493238588022 0.4545150256974877 0.6846911136897547]
    [0.9188783262575566 0.3301729091343071 0.6567444582846801 0.44860806869169534 0.42827325471049615 0.7490337360960283 0.015610590647647582 0.34580772434384155 0.46853959125555056 0.9503333316151689 0.24674442865734547 0.9134493238588022 1.0 0.27960971870946727 0.7600385394384096]
    [0.6087244912822857 0.7436350136736981 0.02887779069914931 0.8209778971077991 0.17048493508192353 0.5686715944098877 0.5388959386253367 0.7981130127426451 0.006602182698515979 0.4774143450317243 0.5405526730603608 0.4545150256974877 0.27960971870946727 1.0 0.7112754410677491]
    [0.8058176868136192 0.45092068814139474 0.5633828562042521 0.5538472570135986 0.05140093407316426 0.8860571800297646 0.6844230448849188 0.8452308582940553 0.5916329052975824 0.49847404337316903 0.2564033471369992 0.6846911136897547 0.7600385394384096 0.7112754410677491 1.0]
];
