D = 3;
n = [4 3 8];

N = 30;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3];
m = [
    [1.0 0.31209286158313565 0.6308153341767364 0.6782072965550632 0.8087909515313165 0.2746067699232114 0.24619974134965683 0.9995447500717808 0.745609833369179 0.17206723495938048 0.19703897286665983 0.12360670952907882 0.37882136592122473 0.06515694375908732 0.15973138866124859 0.40116032041728045 0.24842067741706986 0.6448203437394858 0.3056955463842771 0.571939654977738 0.6514129267235281 0.7386444708786332 0.35574729711967845 0.40122878685309415 0.9850480736058627 0.5692731796911448 0.7444516085060586 0.6613236144532966 0.7507962754551037 0.795990296541201]
    [0.31209286158313565 1.0 0.5191309829915767 0.35403621534992424 0.463693286479237 0.1442939141648859 0.675226042098876 0.3154884863211479 0.11268891307195839 0.7007311137192592 0.4580364017428953 0.050825971487746924 0.07377162091770872 0.9244518240354598 0.6970099424959714 0.0026048640617734042 0.8463546229187867 0.3100131853645972 0.9101078252032588 0.155634275997927 0.9251611596568213 0.9558650660727934 0.9424589695659565 0.040978227411270884 0.044876571848667446 0.534697583836343 0.6783517207563242 0.1994417822637753 0.9915503059384577 0.908506228288706]
    [0.6308153341767364 0.5191309829915767 1.0 0.15700099564965886 0.46885325481866447 0.5526034463580296 0.17540611692679553 0.1477600891070392 0.7486750993213128 0.3261995307488642 0.5046500674396257 0.5424537893244434 0.145750559654789 0.25937548924000886 0.7441586848015711 0.6919904361347636 0.30855761055994835 0.8147834571883916 0.8437868587433418 0.6108619619634237 0.6579564734724335 0.5075402317136681 0.8333567808810725 0.5581053556363375 0.2824209664635725 0.6409028392380766 0.7913281452123067 0.705912093348512 0.9932696493539049 0.38755041511672406]
    [0.6782072965550632 0.35403621534992424 0.15700099564965886 1.0 0.9672436238843017 0.7910449392621101 0.43511869627212396 0.32135732991973365 0.7237621387508054 0.9453937119006861 0.8762261440852733 0.7559157179679209 0.8132089227551385 0.47700462236257 0.877685481185672 0.4807527159191307 0.25014992410978265 0.5087971546150668 0.31274686099206617 0.48721438556539065 0.43491181282107605 0.8088474644021835 0.3646559562315195 0.22306636754472564 0.1082727685224969 0.9157682594155458 0.10662702337899366 0.7087544834272567 0.360483677662936 0.09131194771017215]
    [0.8087909515313165 0.463693286479237 0.46885325481866447 0.9672436238843017 1.0 0.899639889241612 0.21160329182321325 0.8149728160916836 0.8185324088283292 0.9539881552937672 0.822827021404071 0.34632719329999395 0.9764860575811601 0.5693383021910104 0.700204441186986 0.06716288681586868 0.27980252054900645 0.7381780618346694 0.624156639935876 0.11787015964938086 0.5054867765190814 0.22168561962226496 0.0502330002934368 0.4816382219416153 0.25803493614937045 0.8439795335439256 0.47707928847541303 0.3372665492381667 0.2896795062326327 0.9248814883040117]
    [0.2746067699232114 0.1442939141648859 0.5526034463580296 0.7910449392621101 0.899639889241612 1.0 0.740897779263255 0.05587350778086231 0.9178031479445758 0.2081764765885421 0.35120951581191995 0.4385497868905275 0.06985627311724218 0.7226644652763462 0.05463312435904755 0.3571047086391328 0.619610745007531 0.8729770358028138 0.23763392792076976 0.11098273537693415 0.46065795615880123 0.19813467804115137 0.5867408908501711 0.8721355909564257 0.6800740327532573 0.7760465001195564 0.1989906090670711 0.9082594196677688 0.05054107236363026 0.6780559237975773]
    [0.24619974134965683 0.675226042098876 0.17540611692679553 0.43511869627212396 0.21160329182321325 0.740897779263255 1.0 0.1952346839413618 0.5131618731256626 0.8535444382139775 0.1325521867095536 0.4960403667220997 0.9555140530586883 0.7813804330354638 0.8929660748545104 0.7589273853130621 0.07797504438704517 0.013369842506627427 0.22788458396541933 0.6439941912005285 0.59488198683503 0.851704773259361 0.09013940659113295 0.9672427288678503 0.688625641734385 0.258214311734667 0.5837965185641917 0.44568053782997163 0.15333795775378556 0.03162097168751643]
    [0.9995447500717808 0.3154884863211479 0.1477600891070392 0.32135732991973365 0.8149728160916836 0.05587350778086231 0.1952346839413618 1.0 0.9665021125877871 0.44611228921448864 0.5583293517908299 0.5364044117265594 0.04197036509203189 0.4911619288991136 0.3779056193608734 0.836778692005787 0.8486757086835225 0.13139646062933374 0.6836166151370887 0.4355737993684009 0.13209873968824826 0.4091667854794342 0.4991490584827578 0.6267073419370556 0.09251781042931939 0.6370587972835736 0.35518580100950514 0.8231273152925697 0.7441986588507407 0.5071716090429709]
    [0.745609833369179 0.11268891307195839 0.7486750993213128 0.7237621387508054 0.8185324088283292 0.9178031479445758 0.5131618731256626 0.9665021125877871 1.0 0.5892013952662529 0.07194729037596714 0.518720757835871 0.5472330907478944 0.45171797668850044 0.07662308242245908 0.1447547711561752 0.5007067229476648 0.996993916839643 0.9122665957443494 0.990793741283786 0.7902238059649689 0.9868873249954894 0.7692409808263716 0.6811769113506361 0.10416937158882333 0.25664547515393676 0.7807472933027505 0.7222462081862474 0.42567265689791123 0.5942143671601928]
    [0.17206723495938048 0.7007311137192592 0.3261995307488642 0.9453937119006861 0.9539881552937672 0.2081764765885421 0.8535444382139775 0.44611228921448864 0.5892013952662529 1.0 0.6532351021566778 0.9361769167814816 0.5229618410913819 0.8917423559663901 0.906440222573754 0.6848151432657096 0.20364471512680438 0.28304532630034296 0.06348606954161484 0.7820355783588554 0.10094455118492673 0.2412273072585185 0.07769283906239555 0.6617767401005578 0.2748159334555401 0.4783107255472915 0.019147250449160547 0.9520140832419107 0.5674298347243558 0.18713347444034878]
