D = 3;
n = [1 1 4];

N = 10;
d = [1 1 1 2 2 2 3 3 3 3];
m = [
    [1.0 0.33256634818475794 0.42385583510578695 0.48133890268267265 0.1259070273513836 0.23661865085153033 0.4502725956480831 0.863301829794146 0.6529774966482272 0.7562259672287958]
    [0.33256634818475794 1.0 0.7491253721592978 0.438154263976433 0.7483971249627993 0.6007999049883596 0.9042311104401081 0.8302776680918788 0.47057443286987344 0.7953319800094892]
    [0.42385583510578695 0.7491253721592978 1.0 0.17237192461510742 0.4375956097380115 0.1945558572697078 0.8992843687126083 0.4246147801684017 0.7816210120070503 0.8004155074870002]
    [0.48133890268267265 0.438154263976433 0.17237192461510742 1.0 0.7676088456676861 0.47150542504257387 0.7115963375310106 0.7069161678450874 0.29842599711191264 0.8571507654161242]
    [0.1259070273513836 0.7483971249627993 0.4375956097380115 0.7676088456676861 1.0 0.06508093998009312 0.6504244296681284 0.34328099522833944 0.7068705522536226 0.002004879920667113]
    [0.23661865085153033 0.6007999049883596 0.1945558572697078 0.47150542504257387 0.06508093998009312 1.0 0.39904460387185736 0.8021695686149865 0.0068859908977971784 0.7068332950454703]
    [0.4502725956480831 0.9042311104401081 0.8992843687126083 0.7115963375310106 0.6504244296681284 0.39904460387185736 1.0 0.6913044179215279 0.5934430256466483 0.7329116989273818]
    [0.863301829794146 0.8302776680918788 0.4246147801684017 0.7069161678450874 0.34328099522833944 0.8021695686149865 0.6913044179215279 1.0 0.611137739229365 0.6228349992443928]
    [0.6529774966482272 0.47057443286987344 0.7816210120070503 0.29842599711191264 0.7068705522536226 0.0068859908977971784 0.5934430256466483 0.611137739229365 1.0 0.3424891002813213]
    [0.7562259672287958 0.7953319800094892 0.8004155074870002 0.8571507654161242 0.002004879920667113 0.7068332950454703 0.7329116989273818 0.6228349992443928 0.3424891002813213 1.0]
];
