D = 9;
n = [10 1 1 1 2];

N = 16;
d = [2 8 3 3 2 3 7 4 7 4 5 4 8 6 6 5];
m = [
    [1.0 0.8280006274657229 0.2707966264943251 0.907905959535404 0.14931705734346568 0.6875802167712642 0.010176844604969149 0.31846477367351855 0.0377273422371982 0.8401552778939675 0.6206671643490732 0.8189823942520812 0.817099255940983 0.21840064375957824 0.5178771457839789 0.7344631612118807]
    [0.9111312941630622 1.0 0.46666474661016366 0.47967879534560387 0.7466236769258165 0.7280087008524452 0.14050207464142062 0.8180713206244073 0.5045992466117447 0.2917757142338413 0.34469005596715463 0.49595900428574746 0.5077821582046818 0.029116161448936806 0.34692950315069715 0.6823556355386775]
    [0.8068991273394301 0.9940836769810166 1.0 0.31204088349807646 0.7520365058497364 0.6932624255296678 0.433297587527408 0.9806147424841568 0.4588084503954746 0.44149670715167 0.8848666687725263 0.40394582461827044 0.30161214243128043 0.28949716039295015 0.5715306467184686 0.892143652380358]
    [0.8129244773156991 0.178948101079638 0.5564676788325703 1.0 0.4159247421294261 0.9436544774051481 0.2464408715044727 0.3199094067112054 0.5162426892291835 0.19279704257861452 0.33168166498930707 0.8064752953526573 0.4667004153752595 0.4586916702140035 0.9692318017760474 0.06936982675145242]
    [0.5996983361068436 0.5168862672305576 0.46272703940812987 0.9635248425214871 1.0 0.9018691982274853 0.6048196370072524 0.6497949290596537 0.16913290351712806 0.18833797855404122 0.19562784080108897 0.42853152868527544 0.6188759903938639 0.3778972939491583 0.5662543112979902 0.1408809494227916]
    [0.21828477405603608 0.6183119462734259 0.09652311982638084 0.6185787924222715 0.20625579933706228 1.0 0.2805970258386584 0.4188774760249342 0.1514042854349712 0.1850841274638233 0.7528856041468382 0.25080927348899584 0.743850805089537 0.7529409610680285 0.8295989600992555 0.45746751498271254]
    [0.9967964141358362 0.27202433698285267 0.847173777057742 0.6476532934585938 0.2532729797657627 0.2599449063345164 1.0 0.4073802085688709 0.485213555989051 0.722587756098521 0.8424532967388323 0.4587705722330975 0.7229016905583711 0.29450230674856825 0.7401098175193968 0.3274186342649814]
    [0.09544008133533954 0.4858767279474535 0.2565765916617059 0.37821491068688085 0.3215094768280209 0.24430602296062454 0.7227051585786621 1.0 0.13863198732377047 0.26772544131913967 0.8204422273962864 0.697228994096623 0.12149955961589709 0.16612652609767153 0.34308336862391253 0.3881766283387509]
    [0.41985286006720945 0.685995119256988 0.3487712066119458 0.36597614028096237 0.5497894562739768 0.20447795847037453 0.5249717401394384 0.4214032789559232 1.0 0.587641258466851 0.41298517393489187 0.28736559155408825 0.12071968488909368 0.02146367829812934 0.08443231904383963 0.061213731701508234]
    [0.9980592833039614 0.6223006492993189 0.34008740155159634 0.35574435219158007 0.6782605147378507 0.3095461992093784 0.5820019612284466 0.804570547201511 0.28783094080119176 1.0 0.43474534439806534 0.2382116038561155 0.42089513405259094 0.760408578818836 0.6522438707434415 0.595328079011684]
    [0.9949367266544077 0.9909832496863205 0.978267634798718 0.21242561521832137 0.19963633916337442 0.3304345037422306 0.8980785650079408 0.07001082371486023 0.004126382571808751 0.2524912763266006 1.0 0.15709000526635863 0.15862589190418108 0.9299130727220959 0.9764517048528466 0.08995097964038867]
    [0.33650112269158083 0.20570108580806468 0.13060873935363415 0.0680086033859224 0.33264863238064457 0.4978447527368952 0.8271029667174586 0.5545469870096846 0.3738610829102653 0.9771670527487535 0.6502556675294886 1.0 0.7468567590002887 0.3448091822956896 0.7064346812172728 0.1666237073550043]
    [0.14354328184531517 0.6801752460827694 0.13162049104990658 0.2224419237617542 0.12150557986612831 0.4143592193128133 0.3940285091489103 0.906790880584739 0.23533938603451698 0.8520345978880992 0.3118258324979216 0.18536162184970784 1.0 0.9544578871761548 0.4690423199374706 0.3152432382354332]
    [0.05329161488733569 0.7577680696232286 0.6026105062795353 0.32552952685967884 0.4448275092460581 0.9302996593430477 0.9785546210729239 0.8145939211984026 0.8191843650503094 0.6414649096277123 0.09773036076093233 0.17546060786359008 0.3918635558587308 1.0 0.7193850511994616 0.6158050245939176]
    [0.7091246172737603 0.18604893736492345 0.9150873823338553 0.20830637262339557 0.7416540927850052 0.859391024328943 0.5830712931837222 0.6350401737187759 0.653542740975623 0.5268872199858621 0.7252677005082945 0.9129734269788742 0.3502479367088227 0.04547672951490367 1.0 0.9124144046982567]
    [0.6769066084467593 0.22953520309904285 0.01570530801732295 0.25445323630185746 0.3716950669470769 0.9882962026114971 0.8584344408616058 0.8328105204170939 0.8001487133937293 0.24130338006399332 0.2779639436164547 0.7869216449618885 0.8214617247035851 0.007978840450658775 0.3393399569553387 1.0]
];
