D = 20;
n = [5 4];

N = 13;
d = [11 2 18 2 6 10 14 6 14 11 16 7 5];
m = [
    [1.0 0.6047860989356848 0.6744505589417217 0.27005528084883546 0.6511756684473617 0.6146651407196085 0.6995562455715164 0.5378229261275421 0.662996421609425 0.6722074928185783 0.7653085632596551 0.3200880887739219 0.7388334819952186]
    [0.0749129681670957 1.0 0.0870326453993221 0.9467476410285489 0.712325645235809 0.843050643973075 0.027465584432043166 0.5884390623149192 0.10760239214354084 0.8965656016287629 0.0053505234568193005 0.18022241211009615 0.7401832511772959]
    [0.6921715377941355 0.1852010015426825 1.0 0.3840461571450856 0.6333208467649704 0.8972884029029202 0.9035824746647338 0.620886938390047 0.7745822755138538 0.25483437766209516 0.36820606105346687 0.5741848948940339 0.3747060024161155]
    [0.9313007224400781 0.06966025307751766 0.13401285124231999 1.0 0.049066864877200356 0.2156385232428195 0.5066620827710197 0.3540376406765312 0.9517705514875435 0.22066992638731964 0.11609241320150432 0.1698626646953153 0.6876651424833076]
    [0.0075247852030300155 0.4003438411758806 0.4323565405103801 0.7252407965652543 1.0 0.028646599663534333 0.3675469059199452 0.908645797808046 0.8922515931390362 0.9182467661247478 0.8435027179771849 0.4632134783054367 0.721401320943974]
    [0.25914873911261327 0.484067718431908 0.7724152393068062 0.45314796466359475 0.7186050808662996 1.0 0.07680473389249387 0.8411320195241576 0.1955657515386896 0.5588643871579569 0.09310238618793665 0.653935058568661 0.5725342131388365]
    [0.9628893233194705 0.004125942330596932 0.7429484677910533 0.6722852127073649 0.45045965425030976 0.701926091685342 1.0 0.6955656399376101 0.3261669856258034 0.7914625734348985 0.8500961210926599 0.21139874397198732 0.5353253981073208]
    [0.8343619568349311 0.46170503200417967 0.6236618193969509 0.23834111504881683 0.598760115872095 0.07984504392181024 0.7566425210282723 1.0 0.8253145763394083 0.6394842730034376 0.36436067387462545 0.6103743883523199 0.39234587700986845]
    [0.6584938594028957 0.09978947663289794 0.18215458962397157 0.5770741080077597 0.4788624545032948 0.33940356231212687 0.8857918821967576 0.42913085309044385 1.0 0.7913606983765116 0.05844386003979407 0.5809963517316926 0.7389316648971901]
    [0.6740472772876698 0.312426310003008 0.890154219210516 0.12960202100578677 0.15996570665151866 0.21825434421394796 0.2858561090496299 0.5016211931534765 0.8571426188993209 1.0 0.04173988199526113 0.43941356684019184 0.6468925610291942]
    [0.5344043998392856 0.7878491246686617 0.4676354368449436 0.6186838152360001 0.447789950195261 0.569557542618479 0.49120651337840326 0.9676800553671631 0.8688212618966388 0.7269945063960775 1.0 0.9048201608236397 0.16675507977215587]
    [0.20223843497578253 0.6781373371883485 0.04356018859345989 0.7653846801674584 0.713106722433945 0.9146003237165745 0.727457447089697 0.3555764166847343 0.08266515181285339 0.15517046774078536 0.7476658335662881 1.0 0.15431804127594972]
    [0.707867185652404 0.685776868750338 0.34151887583407603 0.7917432430037054 0.11181295751540121 0.23297644199718004 0.2869261836479897 0.46813914977627824 0.9288527975595199 0.683141087992252 0.925907729277293 0.4193485417953189 1.0]
];
