D = 15;
n = [6 1];

N = 17;
d = [8 2 6 7 6 10 6 8 14 9 2 13 14 15 5 12 10];
m = [
    [1.0 0.22252620910023635 0.964393690293555 0.03318453437062119 0.06266857257084546 0.4512132914186979 0.021651007517681342 0.18093280192226158 0.01669052034642815 0.04631049689631184 0.22725553405800347 0.35394220896024886 0.2149629151036313 0.07768314337538862 0.8682538304386201 0.7968600539487795 0.26987768598227246]
    [0.9339415475303855 1.0 0.6671271653676231 0.48886321061590154 0.5227058824062506 0.4136191703224634 0.34116133553641004 0.1617423192325842 0.729661128563532 0.9739414299028567 0.04071771566641391 0.6061951902925145 0.12531416481676072 0.5449759935389566 0.13258848627912745 0.26331672834026354 0.7813617928467033]
    [0.16223631994486887 0.9150685565143807 1.0 0.9563675289069374 0.34042695661926115 0.1795621953388713 0.8570401419488247 0.6115381752072064 0.3971059735754645 0.36732269551027574 0.16185891319725465 0.8572569611214198 0.37498827821891645 0.9458745353370736 0.6244965883237031 0.75845204822412 0.3400407989804237]
    [0.16804719781629807 0.0004797976563251094 0.47072500457942823 1.0 0.35148288637443703 0.8696780089926197 0.973005765284688 0.6405699215186237 0.20624349251194818 0.5404378516689906 0.31449299130430586 0.02119879860981011 0.01784363176497028 0.039278220682659515 0.6172170106443553 0.4629018647333444 0.6607565250243045]
    [0.762985757529519 0.5110088985667727 0.4187452302404502 0.3032921769673024 1.0 0.6651505313985333 0.21619587106684812 0.9109267005582892 0.5308444175463268 0.883732325638651 0.7362378650425527 0.5922609671222303 0.8136639054334391 0.6675031498521623 0.2991668587017391 0.7609300749304589 0.7674280015680364]
    [0.5881799773697342 0.07104159872862548 0.10003953471197269 0.3570784262684469 0.40940095470660587 1.0 0.06967287342858397 0.3379691229736399 0.2982430654027509 0.10012592183112412 0.5246621688951919 0.4621891069851465 0.20244518420612312 0.875692691828365 0.7373011249922141 0.8361852679375349 0.8701459658756429]
    [0.9265983022192682 0.4154796796062956 0.028956681751884483 0.8856753954309023 0.6938766136978978 0.2201788978234448 1.0 0.5694168022496513 0.30054693690155665 0.11861905570160725 0.8603932872109369 0.8673228097026093 0.7745377992605221 0.9701230748597885 0.7219127744923588 0.8228799116803951 0.589452596345775]
    [0.3736834296128979 0.41898295152070486 0.13878653406621688 0.07013959040740037 0.3618041265123628 0.19372281963554816 0.8036713388468658 1.0 0.762107874286246 0.6083339281675568 0.17655312033560544 0.6356129479070876 0.9070623418313557 0.9641298805906272 0.11703925486545153 0.4788143580290328 0.6610566777648438]
    [0.25992093938438776 0.5940124745417881 0.4557616830427257 0.45500808821889327 0.4109632278801024 0.8173418198072863 0.7768448137519173 0.4045638274447507 1.0 0.12261387774942134 0.1560487122998755 0.6116081213039707 0.799310284484261 0.5913471178646421 0.966462606731284 0.4915660446741721 0.9029839988515844]
    [0.767927907154045 0.5486840555589323 0.715333145355066 0.6249518527844654 0.5646784954047174 0.13983398567218452 0.6132371466557557 0.7342335991947343 0.20795520557990044 1.0 0.1256525724437909 0.842679637134777 0.7851866550414744 0.12580259001828153 0.02234277001043483 0.24768182857381849 0.7831220867481175]
    [0.7875367819697923 0.5603496319752417 0.13887672752554536 0.27466256930407373 0.17831942214975915 0.11889449239539884 0.7129802408866716 0.39733404400449757 0.1636909875863144 0.6670704662773084 1.0 0.9836145223303864 0.8084763686906146 0.39882481595386976 0.6022096889508873 0.8152322625648017 0.6401435625376491]
    [0.966910960013756 0.304826543960413 0.23325530429585484 0.23020220375064682 0.9939302473632602 0.7631624317733359 0.9712455862398622 0.10007252367784081 0.35154419801272596 0.32423946682839255 0.7749299772950632 1.0 0.5211724268905141 0.39181301476161656 0.521909943856487 0.9930218329255925 0.12389297322605042]
    [0.8349306120475523 0.09301119114780021 0.20181089569230581 0.3255828334324705 0.7910897914410038 0.9395335379756972 0.28943240747167276 0.13349118263156523 0.3716277475836207 0.910676907713426 0.6783553174049768 0.3710484290157976 1.0 0.8744711643497813 0.5886919776593601 0.05703457428828129 0.8490879790926228]
    [0.6371517517518813 0.46581242413433355 0.7847738771809103 0.2271141329899783 0.7032861812589645 0.9416833002306888 0.2143990592520273 0.27690736583882647 0.6367336706452923 0.381268886053156 0.17960085158326156 0.33648957548438874 0.8981408998175561 1.0 0.5992203033138455 0.20281246359918403 0.7882485361254594]
    [0.5683865888758285 0.4668419902907769 0.45849942347414674 0.22204967737371828 0.5361251702136376 0.8686859651205939 0.6338743851226522 0.9534628000240891 0.07914784031196742 0.9594141105422247 0.806134470415946 0.9979827863363148 0.4725618357296443 0.1968176353701394 1.0 0.3628906083923873 0.4038812519487335]
    [0.9563495549467274 0.6574274486804347 0.30762585454012725 0.9440963197686398 0.19204486536369814 0.48566316853975267 0.28123256784470685 0.16908261955895088 0.671906603985476 0.8481310847543573 0.32571105207382733 0.6693204611150353 0.3645054365093646 0.7240850412323143 0.4684007391845989 1.0 0.5225436033772635]
    [0.028444728095251448 0.3682031361018403 0.288347177368928 0.6803808324129922 0.41178708018673704 0.2488726187728838 0.5774072053815605 0.2275877561289591 0.9954557072577636 0.3792292566416281 0.8311921122427094 0.05992907161619032 0.4490816638589983 0.7268475029024695 0.6069813782811431 0.47063707164058866 1.0]
];
