D = 19;
n = [20];

N = 20;
d = [16 8 15 8 5 1 18 15 9 9 2 17 7 9 12 2 17 9 11 6];
m = [
    [1.0 0.509769987227129 0.8996434342760093 0.7316804689733734 0.2676936749270057 0.6979114530875118 0.6665186226458681 0.06995477861874966 0.943718766665459 0.876018754209182 0.4737857694214098 0.9086599188603685 0.2943201376382891 0.8740105279907138 0.31095395104331525 0.31353048700051855 0.021377905450058132 0.39971031795129786 0.903293213281751 0.2870183465134861]
    [0.18632969581820702 1.0 0.8644711949173899 0.16359811120558687 0.5051817525213911 0.43951725634487093 0.5264977270011737 0.184310075105237 0.6956513459693902 0.3591898862310078 0.6605591172635308 0.634484651740464 0.6696632160704353 0.3550445352100108 0.9836816960961321 0.9951697224837683 0.5659936188258157 0.9741368919240581 0.3088974295761451 0.32308747828761786]
    [0.5605791013099469 0.1261333110161783 1.0 0.27750420269823906 0.9880323813622428 0.17506146195812944 0.12768626960070673 0.09187443873965362 0.9887172333409031 0.001264473546795486 0.7614366007137886 0.22520584254262643 0.6669103661091962 0.5063383357378551 0.2787899795875204 0.7150013345800488 0.7556707706737802 0.25699753328200103 0.7425267551377832 0.8321029202719078]
    [0.4896021206519098 0.6019617707374149 0.8552180393732457 1.0 0.7070955434322402 0.6320309814179595 0.9329106564171514 0.08228139993580452 0.6966516708594646 0.2389665423099422 0.9621419282045309 0.24823888433450425 0.25276799539891925 0.5908510779779701 0.47556566421773194 0.4332269920456212 0.39438874780654976 0.45807160268521585 0.4558667868153031 0.7350234977396953]
    [0.8996610294955851 0.4853604162371382 0.01589120537533839 0.35912760326494075 1.0 0.4903686128114936 0.1920453721070996 0.9976879347384526 0.18529196880925647 0.6577628548243382 0.5686458790660041 0.035841190906010456 0.3056743627568317 0.15404146875096658 0.6466560236896394 0.5392648522266944 0.9131913820780618 0.6306876550985067 0.6459882904825159 0.6247198474300297]
    [0.3769464657889503 0.42035979886665575 0.8542963937625963 0.3877959421141456 0.7602745053317658 1.0 0.17484388492250436 0.3000593468660684 0.902714738803201 0.37561681493635346 0.15404400313440703 0.24223610110090987 0.42150393141274245 0.7399663493778187 0.16088357628684313 0.453131425960006 0.3074729878786838 0.8568925576219276 0.08052290175217391 0.5886681077955193]
    [0.4530981848418819 0.44574706702842726 0.054564964470082744 0.7400571347058079 0.4443319406706281 0.24098230822536437 1.0 0.6979033165161419 0.6030862538636645 0.21862118257244878 0.08583164601513027 0.8792163292939119 0.21228983356873976 0.44396580580721756 0.9806751187967683 0.11384803932864906 0.02044047225846024 0.20353141621445114 0.44645971039244925 0.1669005261514923]
    [0.40151552998597506 0.5135503172576125 0.6194673656206637 0.7475716232791123 0.6933140383398982 0.503293496863245 0.17325121140267508 1.0 0.24826364689828861 0.23343754474530043 0.24706263841514586 0.8057031625678489 0.831557629234314 0.39587119145918903 0.1855216302152285 0.14904006067291187 0.8294054539246155 0.2898996130004402 0.04723061797068362 0.11382255894647297]
    [0.5224480004277591 0.943276960824911 0.3236044511061612 0.9125572009061287 0.15612866766868683 0.48360045112384065 0.37593305012055067 0.011545874013663693 1.0 0.24743124037807773 0.937082659111909 0.40028606070365436 0.9080411892264193 0.8864617534532807 0.9548691667223047 0.6979815574582366 0.7286368141891232 0.7026737186936399 0.16059342123233245 0.9652350150898504]
    [0.9995832723091426 0.9711364238454284 0.15413812389127357 0.5330387696093882 0.6683175328076869 0.31184497239976594 0.14873172123345135 0.9586006649536416 0.8354240033901825 1.0 0.9682738917846601 0.7168767228783796 0.5053668091060436 0.5258117619072691 0.582448021563962 0.6453554657535371 0.15898334246485712 0.6244805530417575 0.4541265459507762 0.4057351488844261]
