D = 14;
n = [4 1];

N = 10;
d = [11 3 8 10 6 8 6 12 9 7];
m = [
    [1.0 0.8699516015862557 0.032986650288297836 0.9168275215284875 0.5222494866531993 0.11581799133242432 0.046476578893331566 0.9971920065076274 0.2823357147768215 0.9081706614080415]
    [0.6433223941627075 1.0 0.6171214629430611 0.3625138531735824 0.42772321924997814 0.1551643654049748 0.7792163774195385 0.13225658372744176 0.3202702987266459 0.06119371523729045]
    [0.40778635970216814 0.28983354384315907 1.0 0.2617485375450318 0.43483953037473266 0.9558956082217321 0.585658790281148 0.14307293679813615 0.3437377858699737 0.8856382796356541]
    [0.7661704556202642 0.4758500802114064 0.1608525516844388 1.0 0.33840267480421937 0.07449783515873387 0.39104952834210704 0.8552313189925231 0.6045438295270333 0.1684953388818351]
    [0.3767575366216438 0.1869406108065197 0.7296753629999571 0.3646966966393287 1.0 0.9492046311889196 0.3193454613635095 0.4751485666009406 0.5411889026952121 0.7966826487561345]
    [0.7646035657458733 0.6731100238994153 0.35254279382484077 0.7040355728149336 0.7023569199866186 1.0 0.20631587416412078 0.6181489470153755 0.39969964105193834 0.891715816453935]
    [0.40874997410035785 0.7587779105634631 0.22915794265719847 0.4321692667600354 0.5329248406532291 0.2872745455080249 1.0 0.8808972736786592 0.1200825191671614 0.6268058503981632]
    [0.033419244237517076 0.42892325548742627 0.12802616654317933 0.7407317165652463 0.43432206613703284 0.445207046832539 0.4914832181434613 1.0 0.33577274575083993 0.5761417827390906]
    [0.5733842022321847 0.2944893583860746 0.9779403358425754 0.022292267575046765 0.02274295188267972 0.17911855603524574 0.09811361384502715 0.2330803415371896 1.0 0.999415974557989]
    [0.8825667871353904 0.22465906734576502 0.31510644834725177 0.41769784365587825 0.26150549895570474 0.6881443961971997 0.08303483260496758 0.41443182839674075 0.22143589681497677 1.0]
];
