D = 17;
n = [2 1 1];

N = 11;
d = [4 10 16 8 15 7 14 5 17 14 11];
m = [
    [1.0 0.8060020211384747 0.04393501299694347 0.998707232549454 0.5887353439014343 0.4294461721447407 0.6073211946394645 0.23611659364595483 0.22949036376382692 0.5225471457545482 0.9914752361943127]
    [0.4082822388323021 1.0 0.6242752717618969 0.27968891005770546 0.2409882843679676 0.9762426333787276 0.9511529829999503 0.2746747837564526 0.5232794805800169 0.7870599980548714 0.6144569855770731]
    [0.8547664086474848 0.10651681240773125 1.0 0.5889124824507485 0.37939021476428725 0.5665716503389442 0.8565988551910352 0.9669971663225522 0.9485223865454236 0.3942364599485513 0.444592240875909]
    [0.3658687454894791 0.9123779619293202 0.10173074477603705 1.0 0.17555840229838882 0.8602135379608952 0.9114410563272061 0.09959912276924032 0.45642848375627076 0.5471682917855806 0.711407242037177]
    [0.470960659716837 0.4587838432153667 0.5310468320945904 0.2383272326092415 1.0 0.9137324453390843 0.7424119783123071 0.45603343951012887 0.9908943383567435 0.16418365319632588 0.3888642662661378]
    [0.136740770001212 0.6387428843896078 0.7368775166768224 0.13482075239926494 0.9521604227673895 1.0 0.8053494245849541 0.9565610255356218 0.13627790047972366 0.8383134747976319 0.44420307854873653]
    [0.6300982773073929 0.4450441532076014 0.7452521753257302 0.7959957356462918 0.6488369577452552 0.8998585262197313 1.0 0.5172014954554423 0.08221538803663209 0.39590413334952856 0.43421977293426495]
    [0.017626445066942775 0.41599443500174316 0.5078936231951404 0.11945705262659578 0.8606054240938901 0.0018249114743115191 0.3360055997073397 1.0 0.8871165415869653 0.7780188968429455 0.6963603365151539]
    [0.8815805403415927 0.0862301827617209 0.4937576464506398 0.5330658079772496 0.35355788396031185 0.7971320610398618 0.5605580324033984 0.40955240812275673 1.0 0.5526824864423989 0.6597668979807961]
    [0.19361666068145 0.3904444225006525 0.8687552166144711 0.750607816630692 0.39426345604926016 0.5342877023216649 0.01611144073465598 0.7332786114708407 0.913506651759627 1.0 0.7300145046220053]
    [0.5079805279255964 0.9110502093894125 0.4860018825393625 0.3581851054006254 0.9748774201790281 0.4266775823999027 0.4167031272208346 0.7495918653879294 0.17188914848332437 0.275180220165981 1.0]
];
